student_id,gender,department,scholarship,parental_education,extra_curricular,age,cgpa,attendance_rate,family_income,past_failures,study_hours_per_week,assignments_submitted,projects_completed,total_activities,sports_participation,dropout
200451,FEMALE,BIO,,Secondary,No,23.0,5.27429143642682,88.7965295948487,44098,5.0,23.8,20,4,1,No,0
210432,,,Nope,Postgraduate,No,23.0,5.89119989411522,71.4002414643552,52318,5.0,24.8,12,4,9,No,0
210263,Other,,Y,Primary,No,20.0,4.19022752366586,77.8970820297903,38773,4.0,19.9,38,4,2,No,1
216430,FEMALE,ARTS,N,Graduate,N,20.0,5.90851323998363,75.368595174293,30500,4.0,16.0,26,3,8,No,0
203941,Male,ECE,Nope,Primary,,24.0,4.58833512260125,84.644329808184,186,2.0,20.0,38,2,2,No,0
203922,FEMALE,COMMERCE,Yes,,N,17.0,5.74335556291328,71.3060147165907,40865,5.0,14.1,19,3,2,No,0
204496,Female,CIVIL,No,None,Y,20.0,5.06550561397017,66.8784905842997,93976,6.0,8.4,10,2,8,No,1
214652,M,,Yes,Postgraduate,Y,26.0,4.836270509678,58.0828177778239,49136,2.0,13.3,39,2,5,No,0
201034,M,COMMERCE,Nope,Postgraduate,Yes,21.0,5.84441527036033,69.226546431404,22758,,16.5,21,3,7,N,1
207840,Male,ME,,Postgraduate,No,23.0,6.99469994670584,86.91047729511,34419,6.0,21.1,29,3,2,Yes,0
217287,,,Y,None,N,20.0,5.08102242214645,87.6738127291868,48662,6.0,12.2,1,0,5,Yes,0
210269,FEMALE,ARTS,Yes,Graduate,,22.0,4.68484917562182,84.1839399936258,44380,2.0,17.3,31,3,6,,0
210993,FEMALE,BIO,,,N,18.0,6.25379789863657,66.1685887014519,25726,6.0,7.7,41,0,0,Yes,1
201355,,ECE,No,Primary,N,25.0,6.96363778389054,82.5289569705424,44918,5.0,13.4,37,0,9,No,0
202115,Other,ECE,N,,Y,20.0,5.55436453503892,76.4001546884902,29657,4.0,22.6,36,0,9,Y,0
201328,M,ME,Yes,Graduate,Y,19.0,4.39257402132568,77.8761936035493,51582,3.0,7.3,28,4,6,No,0
204194,Other,,Yes,Graduate,,22.0,5.50583663402497,70.5104254729371,45362,2.0,23.5,4,0,4,No,0
213660,,,,Primary,Y,23.0,6.4681988204257,39.1145408105262,47347,,22.1,16,4,9,No,0
218038,Female,COMMERCE,Y,Primary,-,24.0,5.70030244542177,88.7350497988261,43946,3.0,21.9,18,3,8,No,0
204949,FEMALE,BIO,,Secondary,-,18.0,5.21256849315421,66.6064071987254,50589,3.0,16.4,31,2,9,Y,0
215872,Other,ECE,Nope,None,Y,20.0,4.26639592915068,67.0344770948039,72988,5.0,12.0,43,1,9,,0
204610,Female,ME,Nope,Primary,-,25.0,5.12750848541054,61.2695142341145,30787,5.0,9.5,16,0,1,No,0
219844,Other,ECE,Y,Primary,Yes,21.0,4.29451398629969,77.483020306963,32021,6.0,11.5,31,4,6,Yes,0
202026,M,ECE,No,Secondary,No,18.0,6.76089996484046,84.0400100184622,5378,4.0,5.3,46,1,8,No,0
214581,,CIVIL,Nope,Graduate,,19.0,6.7296217492054,91.6769750482312,63591,5.0,24.5,53,3,8,No,0
208097,,BIO,Yes,Primary,No,24.0,6.42952494956455,69.9434688805196,81421,3.0,14.5,52,3,6,,0
217339,Female,ARTS,Yes,None,-,24.0,5.95685752330105,,64196,6.0,16.4,21,0,9,No,1
209478,FEMALE,,No,Postgraduate,-,26.0,5.17547669811872,78.4686555068122,84845,2.0,19.1,36,0,0,,0
215104,Other,ARTS,Nope,Graduate,No,20.0,6.90131499159931,83.5156724393281,57351,6.0,21.7,29,0,9,No,0
204989,,BIO,,Primary,Y,21.0,4.42511760185812,81.0489083560687,72059,3.0,,14,3,5,No,0
200738,M,,Nope,,Yes,,6.54731465204639,86.4000147185913,40604,,24.2,2,1,9,N,0
219817,Other,BIO,No,Secondary,-,23.0,5.62826862686082,63.4519824164728,90570,6.0,23.8,18,1,2,No,1
203376,Female,,,Graduate,Y,18.0,5.20329954061349,88.5995579336112,60346,2.0,6.6,50,3,3,Yes,0
211150,Female,CS,Yes,,N,17.0,6.23252350904453,63.25463486275,49271,2.0,11.0,21,3,4,No,0
207305,Female,CIVIL,No,Graduate,Yes,24.0,4.73473171636913,,69944,6.0,7.8,2,2,9,Y,1
204744,FEMALE,CS,Y,None,,20.0,6.17416258241641,80.694401890279,75524,,18.0,8,3,8,No,1
213079,Other,ME,Y,Secondary,No,22.0,5.62374437769876,64.6914396423484,27017,5.0,23.4,12,4,2,No,1
212806,Male,BIO,Nope,None,-,22.0,5.22008040516373,74.076213549677,38387,4.0,22.9,0,0,1,No,0
214994,Male,,Nope,Postgraduate,-,,,78.0379510042675,61952,4.0,14.2,22,3,7,No,0
206132,FEMALE,ECE,No,None,No,25.0,6.16152178176901,64.4678660117602,58863,2.0,12.3,51,4,5,No,0
204205,Other,BIO,,,No,,5.42486691272793,78.9066164009902,61450,4.0,6.3,35,1,1,Yes,0
218892,FEMALE,,No,Primary,,24.0,4.6247079804973,72.5469867892193,63193,3.0,20.9,55,3,5,Yes,0
218164,M,CIVIL,Yes,,Yes,19.0,6.40093838212091,64.2559429601174,78601,5.0,15.5,52,2,4,No,1
204307,Male,ECE,Y,Postgraduate,N,23.0,6.17328369913719,72.0918893566617,32981,,11.6,43,2,9,,0
212531,,BIO,No,Graduate,,18.0,4.98042937701921,62.6431762787686,71838,5.0,10.2,10,1,9,Yes,1
204058,Other,CS,Y,,No,20.0,6.55056102858119,84.1549508320132,49468,5.0,15.3,2,3,1,Yes,0
202617,Other,ECE,No,Graduate,N,25.0,6.85721372753417,79.4671529732683,48119,2.0,20.5,34,4,2,Yes,0
206750,Other,ME,Nope,,-,16.0,6.41539477070846,82.7188468364843,42687,2.0,10.7,1,4,7,No,0
207020,FEMALE,CIVIL,Y,Primary,No,20.0,6.07585774770818,56.8217776138895,48816,3.0,18.8,58,2,3,No,0
214411,Other,ARTS,,Graduate,,19.0,4.31952056559356,87.513308276447,36556,5.0,19.0,48,3,2,Yes,1
211506,M,ECE,,,Yes,20.0,5.8103298149087,69.2224359262321,43537,6.0,14.3,27,2,2,No,1
206427,Other,CIVIL,,Postgraduate,Y,,4.7065320838335,85.6601428122126,57614,4.0,7.7,42,1,8,No,0
203230,M,BIO,,None,,16.0,5.04326104960344,83.0206207577546,25840,2.0,18.8,54,4,4,No,0
217594,Female,ARTS,Nope,Graduate,Yes,19.0,4.08439636314897,77.4723919076003,50414,5.0,21.0,52,3,3,No,0
205194,Female,CS,Yes,Postgraduate,N,19.0,4.27729052253441,90.7305026364643,64883,3.0,6.6,14,1,2,No,0
200563,FEMALE,ARTS,No,None,Yes,20.0,,65.4691571294399,59319,,17.1,44,1,4,Yes,0
219285,,CS,Nope,Graduate,-,24.0,6.02090233566923,61.9379485378268,28126,3.0,9.9,57,1,6,No,1
213770,FEMALE,,No,,Y,17.0,4.38902753238814,74.2547088217061,56203,3.0,22.9,16,2,8,No,1
211222,Male,ME,No,,-,22.0,4.87982892505036,73.3770278475199,46962,,12.3,40,0,8,No,1
219106,M,ECE,Nope,Secondary,No,25.0,6.98730460783114,67.5484302086485,39244,6.0,12.5,41,0,1,No,0
206685,,ECE,Nope,,No,16.0,6.04289796719039,66.8008100054702,44961,4.0,19.7,35,0,9,Yes,0
202003,Male,BIO,,Primary,,19.0,4.77996131685063,77.8270182775388,47423,6.0,22.2,58,4,9,No,0
214902,M,COMMERCE,Yes,,No,21.0,6.33560313582014,71.9593312321456,26713,5.0,15.9,17,0,4,No,0
208887,FEMALE,ECE,,None,Y,19.0,4.26135398688533,57.5978608394111,31723,5.0,11.4,42,3,7,No,1
216739,Male,BIO,,,-,22.0,5.07298055050403,81.072785460845,50891,4.0,15.7,54,2,1,No,0
219236,M,,N,,-,25.0,4.00332853462264,78.9471453825727,49676,5.0,24.0,57,2,9,No,1
203168,M,CS,Yes,,,24.0,6.37792133161381,92.3198293690458,40438,5.0,24.1,30,1,0,No,0
206649,Female,ARTS,,Primary,No,16.0,6.704430609605,78.3419417368365,49132,3.0,12.7,45,3,4,,0
218997,Other,ME,,Primary,Y,18.0,5.39076848681969,100.0,31658,4.0,14.2,37,2,7,No,0
209875,Female,ME,Y,Primary,N,17.0,6.4135008234437,64.0792563027224,55092,,13.5,27,2,5,Yes,1
215105,Male,ME,Nope,Postgraduate,-,20.0,6.11043799178926,57.4562054510677,43471,3.0,19.0,36,2,8,Yes,0
209960,Other,CIVIL,No,Primary,Yes,18.0,,60.4659872016874,12981,4.0,16.2,14,1,8,No,1
215985,,ME,Nope,Graduate,Yes,21.0,6.80796829530605,96.9227514938728,-9245,2.0,24.9,42,0,4,No,1
202043,FEMALE,ARTS,,Graduate,No,22.0,5.32522247053197,76.535386596822,14196,4.0,23.9,55,1,3,No,1
203820,FEMALE,CS,Nope,Primary,-,18.0,6.6780928919763,74.693958380626,67575,,11.1,4,4,9,N,0
207363,Other,CIVIL,N,Secondary,-,16.0,5.57503062867809,73.0869347914755,53967,6.0,18.2,58,0,8,,0
208323,Male,ME,Yes,None,N,17.0,4.0501498906117,85.0395106180003,4103,6.0,12.6,35,2,2,No,0
201456,Female,ME,No,Secondary,Yes,20.0,5.50021595228654,,43470,4.0,7.0,8,2,0,Yes,1
205678,,CS,,None,-,22.0,6.57025705096608,69.0517091183367,33055,3.0,,3,0,5,No,0
210711,FEMALE,ARTS,Nope,Secondary,Yes,26.0,5.0106601345458,73.29447087227,78396,5.0,8.1,59,4,3,,0
209561,M,CS,,None,,16.0,6.62865796144015,63.8158670932793,41214,3.0,8.1,39,0,2,Y,0
201427,M,ECE,Yes,Graduate,-,16.0,5.6568035260297,78.1842661376851,109709,2.0,16.3,8,2,8,No,0
208608,Male,CIVIL,No,None,,24.0,5.55291662560131,78.8149846735281,61596,2.0,15.5,5,2,9,,0
215364,Female,CIVIL,,Secondary,No,21.0,5.33404869215377,52.9833618822064,40027,5.0,7.7,53,1,6,,1
216839,M,ECE,Nope,Primary,Yes,20.0,4.22514000046932,62.86805236684,51230,4.0,5.3,30,1,1,Yes,0
209237,Female,ECE,Yes,,Yes,25.0,5.07704120155747,89.7473846706591,56471,3.0,22.3,22,4,7,No,1
206433,Other,ECE,,,-,19.0,4.23071423904709,69.0787452434497,45129,3.0,17.3,10,1,9,No,0
201911,Female,CIVIL,,Postgraduate,-,26.0,5.93340553289039,75.2163417866267,90281,5.0,6.2,42,4,2,,0
200503,,COMMERCE,N,,-,20.0,5.91305249521766,79.1607249372862,46948,,22.0,2,3,5,No,0
202534,Male,CIVIL,Yes,Graduate,Yes,21.0,4.27815995584297,90.148258183362,28363,6.0,12.5,44,0,0,Yes,1
217814,,ARTS,Nope,,-,22.0,4.66252915263552,74.6042741635446,78763,6.0,8.2,28,3,7,,1
202781,M,COMMERCE,No,Primary,Yes,22.0,5.64543170431061,87.3822411856332,54493,4.0,22.7,10,3,3,Y,0
201710,Other,ME,Yes,None,No,18.0,6.61808663094521,80.5020247282192,31991,5.0,8.7,4,4,5,Yes,1
204401,Male,ME,,,Yes,24.0,4.30925278907281,87.6070079683331,46974,4.0,11.6,6,0,6,Yes,0
207717,FEMALE,CIVIL,,,,23.0,5.57309476606027,69.7604291012265,57448,5.0,24.0,25,1,7,No,0
217034,Male,BIO,,None,N,24.0,6.25774303619433,87.1283667282303,41758,4.0,24.4,57,0,8,No,0
213902,Other,COMMERCE,Nope,,Yes,17.0,6.7309650137039,80.7718057322958,12713,6.0,11.7,56,0,7,Yes,0
212285,Other,COMMERCE,Nope,None,Yes,18.0,4.45557279865238,58.1747298297167,62490,4.0,24.8,14,3,0,,1
205129,,ECE,Nope,,N,24.0,6.22831142227017,99.470213927819,47960,2.0,17.2,14,0,1,,0
201805,Male,,,Postgraduate,,20.0,5.62777324855114,70.3518661856868,47917,4.0,9.3,0,1,1,No,0
201768,Male,COMMERCE,Y,Primary,-,25.0,4.90467515316206,,32228,3.0,19.8,35,4,0,Yes,0
201288,Female,ECE,No,Graduate,,20.0,4.64903699227429,86.2401380894057,94005,2.0,16.4,1,1,7,No,0
203971,M,COMMERCE,N,,N,23.0,6.29628940608375,68.5451005625593,78951,6.0,12.0,47,1,5,Yes,0
217626,Female,ARTS,Nope,Graduate,Y,20.0,6.83111923403353,62.7614357091556,20475,4.0,14.4,9,0,7,Y,0
216189,Other,,,Primary,Yes,16.0,5.64258789855342,72.0495071271685,38367,,,37,1,8,N,0
212492,Female,ARTS,N,,,19.0,5.26965364150581,84.9675676536601,31676,5.0,9.5,39,4,6,Yes,1
212277,Male,ME,N,Graduate,,23.0,6.5373456857822,74.7250935814633,61819,4.0,6.6,21,0,8,No,0
214156,M,CS,N,Graduate,Y,22.0,5.71201399932793,66.5772181893729,72464,3.0,9.0,3,0,7,Yes,0
202326,,ECE,No,,Yes,25.0,4.80200423511006,77.2823964053544,56348,4.0,7.8,6,3,8,No,0
207303,M,ECE,Nope,,Yes,23.0,5.17739060821363,64.7283098261678,87870,6.0,12.7,58,4,8,Yes,1
217751,FEMALE,,Yes,Graduate,Y,16.0,4.23043652189021,61.5294473100681,51336,5.0,6.2,52,4,7,Yes,0
204489,,ECE,Yes,,-,25.0,5.79757216614415,82.1681892995856,63608,4.0,21.5,55,3,0,Y,0
215910,Male,BIO,,,-,23.0,6.63860035482247,91.5863592077811,31574,2.0,17.6,17,0,8,No,0
219700,Female,CS,N,,No,23.0,5.30671930948344,69.9313392594245,41341,2.0,11.3,20,2,5,N,1
204279,M,BIO,,Secondary,,22.0,6.27593519248045,74.0370431339019,38264,6.0,22.4,33,0,1,No,0
215157,Other,CS,,,N,21.0,6.88631457155682,68.8952082885242,60876,4.0,19.0,29,4,0,Yes,0
219131,FEMALE,CS,Yes,,-,24.0,4.34421421878759,85.1672724357421,95383,3.0,19.3,36,1,6,No,0
206309,,CIVIL,Nope,,Yes,19.0,5.27607376490644,70.7254014060396,59422,6.0,16.4,59,2,7,No,1
212578,Other,CS,Y,Secondary,Y,16.0,4.99219719209026,50.5029344502041,47178,3.0,,57,3,8,Y,0
218083,,ECE,,,Y,26.0,,80.301748562284,10968,,10.7,56,2,4,N,1
219188,Female,BIO,No,,N,26.0,6.55586372601191,78.8399611004885,76221,6.0,24.7,57,0,9,No,1
204097,FEMALE,COMMERCE,Y,,,23.0,4.11726385545086,57.7053888050338,9161,4.0,6.7,11,3,4,No,1
214297,,CS,Yes,Postgraduate,,26.0,5.18045006793253,85.3263548015954,67066,2.0,23.9,53,3,7,,0
210584,,ARTS,,Graduate,Yes,21.0,6.12762320806729,74.3249760551677,34306,5.0,6.3,1,1,3,No,0
219861,FEMALE,COMMERCE,Y,Primary,Y,17.0,4.67513594209663,86.7543980443558,54430,5.0,7.4,18,3,1,N,0
212051,M,COMMERCE,,Secondary,,16.0,5.62620616801498,71.3202412078916,23995,3.0,10.7,24,0,7,No,1
202950,Female,ME,No,Primary,-,18.0,6.68793188462987,78.9282411360283,31473,4.0,9.2,24,2,9,No,0
210126,M,CS,No,None,-,17.0,4.96355466861686,80.2071570913207,34192,5.0,23.0,48,4,4,No,1
214909,Female,,Y,Postgraduate,Y,25.0,4.94634587058599,81.956905278989,56375,3.0,7.3,25,1,9,No,1
216392,Other,,N,Postgraduate,,24.0,5.52304120324043,77.5153256892042,65934,5.0,22.4,42,3,3,No,1
203111,FEMALE,,Yes,,-,21.0,4.41861979582348,68.4353590822652,12215,6.0,13.4,41,2,5,No,1
217496,Female,,Yes,Primary,N,16.0,6.86383316225132,97.2031051637972,34785,2.0,17.1,35,2,1,N,0
216476,Female,COMMERCE,,,,17.0,5.46618495665054,88.3960921323094,30612,3.0,19.2,58,2,2,No,0
209640,FEMALE,,Yes,None,-,19.0,6.03219668110095,77.8159430592371,36546,3.0,13.1,47,1,9,,0
204010,M,CIVIL,No,,N,24.0,5.73212585087486,88.1107039440815,57489,3.0,21.8,33,4,2,,1
213218,,,Yes,,,20.0,6.77915642231818,63.822957249998,59756,2.0,7.1,59,1,3,,0
217387,Female,BIO,Y,Graduate,Yes,18.0,6.74550119473948,73.9424575903529,83513,2.0,8.0,52,0,9,,0
205207,FEMALE,ARTS,,,Y,25.0,4.14463705258739,61.9105227616279,58319,5.0,15.4,21,3,1,No,1
216076,FEMALE,BIO,N,Secondary,Y,19.0,6.18125638050115,100.0,19252,4.0,7.2,27,1,3,No,0
206198,,,Nope,,No,22.0,5.91267793788609,86.5674410335566,55091,3.0,16.5,45,2,3,No,0
214791,FEMALE,,Y,Secondary,N,20.0,6.41648790920325,73.7056126936457,56448,5.0,11.2,56,3,1,No,1
219339,Other,BIO,Yes,Primary,Y,25.0,6.8485383318433,63.5717663430206,32739,5.0,20.9,26,1,3,Yes,1
200351,Female,ECE,Nope,Graduate,-,17.0,5.64290049555064,68.4545190924882,67131,5.0,7.6,5,2,6,Yes,0
216362,,ARTS,Y,Secondary,N,24.0,6.44290960035398,78.9994176242151,49340,3.0,10.2,3,2,1,No,0
218623,Other,BIO,Y,Graduate,N,18.0,5.86434356690237,77.4451359184442,68577,6.0,24.3,7,0,1,Y,0
200696,Female,CS,Yes,Secondary,Y,17.0,5.3502201253721,60.8819426701425,68508,4.0,18.8,1,4,0,Yes,1
208538,Male,ME,Y,Graduate,Yes,26.0,4.91271173478211,78.2454883858707,39176,2.0,22.4,22,2,3,No,0
202195,,CS,N,None,Y,25.0,5.49440260341488,69.0497573393383,38617,2.0,23.4,11,2,8,,0
216823,M,CIVIL,No,Postgraduate,-,19.0,4.92096881851257,81.5268667109987,19022,4.0,6.1,39,3,5,No,0
203394,FEMALE,ECE,N,Secondary,N,19.0,6.51632482784965,83.0511893044011,42515,2.0,13.0,3,2,1,,0
216418,Female,,,Postgraduate,Yes,21.0,4.11127991087163,82.3577898785192,49817,6.0,13.2,37,4,8,No,0
208842,Other,ME,,Postgraduate,No,16.0,5.51845431229044,60.636191756548,93250,3.0,23.9,11,3,1,No,1
200606,Male,CIVIL,Nope,Postgraduate,Y,21.0,4.3017652341639,79.4513994370834,50002,3.0,,42,2,9,N,0
205195,Other,ME,Y,Primary,No,22.0,6.92371594791676,53.7238203806365,75863,2.0,15.0,47,4,7,No,0
201611,Female,CIVIL,Yes,None,,17.0,6.99011047223368,73.19418656157,39973,2.0,9.0,45,4,5,No,0
206687,Female,COMMERCE,,Postgraduate,No,19.0,5.55852365746125,80.9098467382202,80234,5.0,22.1,3,2,1,No,1
204702,M,BIO,Y,,No,24.0,6.97984180129454,73.4384841526034,38904,4.0,20.0,55,3,8,Y,0
209262,Male,ECE,Y,Graduate,Yes,24.0,4.25646055881408,58.8310474091498,50246,4.0,15.2,24,0,0,,0
207731,Male,,Y,Postgraduate,-,17.0,4.04068316216679,82.9018772271423,55800,4.0,,48,1,9,,1
215956,M,ARTS,,Secondary,Yes,23.0,6.53003920681878,80.1203289329113,68745,2.0,12.3,46,3,3,No,0
214972,FEMALE,CIVIL,N,,-,25.0,4.80235698749119,74.3615122876379,54138,6.0,8.1,43,4,3,No,0
211266,Male,,Nope,Primary,-,26.0,4.08174547129929,70.1350836201447,17849,2.0,9.0,35,4,6,No,0
212811,FEMALE,ARTS,No,,,23.0,6.0895128720665,74.4905146623159,56638,3.0,13.1,57,3,6,Yes,0
205945,,ARTS,Nope,Secondary,-,22.0,6.30010203302515,83.2814520012529,48327,3.0,20.0,26,1,6,No,0
215431,Other,COMMERCE,N,Postgraduate,,21.0,4.32756939676341,,51858,6.0,14.2,37,0,9,No,1
203669,Male,ME,,Secondary,Yes,20.0,5.18105878382146,68.3675506272827,74384,,5.4,27,2,5,No,1
209543,Female,ME,Y,,No,26.0,,73.4745029705577,47353,6.0,16.6,30,3,4,No,1
200119,Male,CIVIL,N,None,No,16.0,6.67778856445925,64.8267578632867,51151,2.0,24.8,9,0,7,Yes,0
219928,,ME,No,Secondary,,19.0,5.09312990837193,58.1871288758127,38050,5.0,20.7,26,3,9,No,1
211800,Other,BIO,N,Postgraduate,N,22.0,5.4307801734211,65.1034683933368,61053,4.0,16.0,16,1,4,No,0
200408,FEMALE,ECE,N,Graduate,No,,5.01157608013664,60.1668786405168,43079,6.0,10.8,10,3,3,No,0
207920,Male,,No,Postgraduate,N,22.0,5.5280145765125,77.0036354087368,36289,5.0,11.0,55,2,1,N,0
211668,Other,ME,Yes,Secondary,,25.0,5.3614433492174,78.1213670079374,52537,5.0,7.9,39,4,4,,1
202450,Female,ECE,Nope,None,Y,19.0,,55.102271682867,43127,4.0,21.7,53,0,9,No,1
212789,Other,CS,No,,Y,17.0,5.56099706638126,96.3087487286244,54854,6.0,23.4,21,1,6,No,0
214673,Male,,Y,,Yes,17.0,4.09822109998699,85.8035819502097,35227,2.0,22.0,4,0,3,,1
203425,,,N,None,Yes,18.0,6.99627193743363,96.5483722983706,43020,2.0,12.8,55,1,9,Yes,0
208260,Female,ECE,Yes,Secondary,N,17.0,6.42443004442189,84.1001486817842,39258,4.0,7.8,8,0,7,No,0
208870,Female,CIVIL,No,Primary,N,20.0,4.34362328615684,92.8326897735496,24394,,20.9,59,4,1,,0
208066,Other,CIVIL,,Primary,,21.0,5.77465241948612,84.582471685059,69804,2.0,6.9,1,2,4,No,0
210612,Male,COMMERCE,No,,,18.0,6.85679452521278,78.764923907439,76829,4.0,16.2,28,3,0,Y,0
217027,Male,,Y,,,19.0,4.20963842931684,83.3433306974121,49803,4.0,23.6,50,3,6,No,0
216840,FEMALE,CS,Y,,No,17.0,6.58492461274783,70.4847369135247,56715,5.0,12.2,35,2,3,,0
219257,M,ECE,No,Graduate,Yes,26.0,4.05800345791626,50.8577329807558,66036,6.0,,52,3,3,Yes,1
210650,Female,,,,-,23.0,6.71063603732021,75.3252209480412,48535,5.0,23.5,9,1,9,No,0
208858,Other,,Nope,Primary,Y,19.0,5.16589611570969,78.818981340587,31374,4.0,16.2,28,4,8,Yes,1
205537,,CS,Nope,None,No,24.0,4.43870138101984,,60826,,23.3,13,1,9,No,0
218662,,BIO,N,Primary,,20.0,6.45696085160608,71.3614095095954,39492,5.0,22.2,59,2,0,Y,1
215556,FEMALE,CS,,Graduate,No,22.0,6.83178769147673,86.9111230058388,68944,2.0,20.7,22,4,8,No,0
211685,M,,Y,Postgraduate,No,25.0,5.05850205964445,77.9841645303058,75041,2.0,24.1,42,2,4,Yes,0
214814,Other,COMMERCE,Nope,Primary,N,21.0,4.56575311669717,86.6874528013495,32452,4.0,10.4,45,1,1,Yes,1
202981,,,Yes,Primary,,24.0,5.06015855461091,98.1481485300479,41263,5.0,,7,0,1,No,0
216764,M,COMMERCE,Y,,,20.0,5.64335500717947,63.7765852818312,73113,6.0,14.7,31,3,3,Yes,0
205034,M,CS,Yes,Secondary,No,17.0,5.88796497492037,70.8517516241575,35029,4.0,16.6,33,1,8,No,1
210712,FEMALE,BIO,No,,,24.0,5.41838787645118,88.7247870655793,87883,4.0,12.1,59,3,6,N,0
205689,Male,ARTS,Yes,Graduate,,17.0,5.21151168634336,71.275471184484,71571,4.0,20.3,45,4,4,No,1
213581,M,COMMERCE,No,Graduate,Yes,23.0,5.52537872299017,84.9042900304259,33213,5.0,19.7,10,3,0,Yes,0
210482,FEMALE,,Y,Secondary,-,21.0,6.11765774463818,66.7090351808904,32615,4.0,9.7,58,1,1,No,0
200208,M,CS,Nope,Postgraduate,No,23.0,4.1994961654414,73.8014968181069,70561,5.0,6.0,21,2,1,,0
202247,M,,,Primary,-,24.0,4.36985178764063,63.811511264724,40301,5.0,18.1,27,3,2,No,1
202930,Male,,,Primary,-,22.0,,80.926381278987,715330,2.0,8.4,23,3,5,No,0
203965,M,,Yes,Postgraduate,Yes,21.0,5.26962234525456,70.3441025319041,40877,3.0,21.3,39,0,1,No,0
219706,Male,ECE,Nope,Secondary,N,19.0,5.82230043688473,71.2688036818533,24098,5.0,19.6,34,0,6,No,0
204049,,ECE,,Postgraduate,-,25.0,5.49215852322265,79.1266623556453,33592,4.0,24.3,35,3,9,No,0
203233,,CS,N,,,24.0,5.76769386843435,74.2102589719963,85637,6.0,13.3,12,0,6,Yes,0
210499,M,COMMERCE,Yes,,N,18.0,5.3639512960905,65.1913294620336,60841,4.0,23.7,15,3,2,No,1
212858,Female,ME,Yes,Postgraduate,No,,5.31049459326478,65.8658452880137,40527,5.0,22.7,50,2,9,No,1
210004,Female,ARTS,Yes,None,No,20.0,,99.7771132964833,44541,3.0,17.2,53,0,3,No,0
215908,Other,ARTS,Nope,None,-,,5.87415414038587,86.8980008364783,26417,3.0,9.7,11,1,9,No,0
206983,M,ARTS,,Secondary,-,22.0,5.58139329287502,77.4586238799964,34506,3.0,9.1,16,4,4,Yes,0
209672,,ARTS,Y,,,24.0,4.71914340043539,61.6142759010788,24077,5.0,19.1,43,3,1,N,0
200828,Female,ARTS,Nope,Postgraduate,,19.0,6.20736731338281,70.4423255606898,15793,3.0,17.1,55,3,1,No,0
211364,Female,CS,No,,Y,23.0,6.16581047062879,71.2480419885521,51943,6.0,24.1,46,1,3,No,0
218768,Other,ECE,Y,Postgraduate,Y,26.0,5.30791494736207,,51823,3.0,19.6,9,2,7,,0
208238,M,CS,N,Secondary,,21.0,5.95020379715018,96.6383254952312,71041,4.0,6.3,14,0,1,Yes,0
212347,M,BIO,Y,,,21.0,6.11425108364334,69.3513876043633,72741,2.0,11.4,19,1,5,,0
214503,Other,CIVIL,No,Postgraduate,N,21.0,,81.347658476167,62926,5.0,6.0,56,1,5,No,0
217710,Other,,No,Postgraduate,Yes,19.0,6.3565790714234,86.9859880318247,72257,3.0,21.1,47,3,3,No,0
202698,,ARTS,,None,Y,18.0,4.30307812322741,86.1722244795162,58700,5.0,16.7,47,1,1,Y,0
214500,,ECE,Nope,Secondary,N,18.0,6.65787287934424,80.4417610818966,51147,,16.2,24,3,3,No,1
216709,M,ME,Y,,N,20.0,5.86316162488573,100.0,639850,5.0,18.5,35,1,7,No,0
213367,M,BIO,,Primary,No,,4.90801912999053,82.9066304643797,40836,4.0,18.2,51,1,5,N,0
217186,M,CIVIL,Nope,,No,19.0,4.19274535529087,73.2008800642143,66896,5.0,24.9,30,1,9,No,1
214244,,ARTS,N,Graduate,N,23.0,4.12065824147341,53.3759034780979,65274,2.0,15.3,26,3,8,Yes,1
217205,Other,ME,Yes,None,-,21.0,5.43249136313158,70.8909672156794,80082,4.0,15.7,2,0,1,No,0
202518,FEMALE,ECE,Yes,Graduate,-,19.0,4.29085374584143,68.3547080748311,46703,3.0,11.9,40,1,1,No,1
217866,FEMALE,,Y,Secondary,Yes,16.0,4.80573221112361,88.900395728385,69091,2.0,10.2,26,0,5,No,0
209143,Male,CS,No,Graduate,Yes,19.0,5.51806413838955,63.0643911544353,61987,5.0,7.5,51,0,3,No,1
206650,Male,,Nope,Graduate,-,20.0,5.2354957553744,98.9870102610987,63771,6.0,6.3,21,3,8,No,1
209720,Other,ME,Yes,Graduate,Yes,16.0,5.27458239801915,67.457431326696,15847,3.0,15.2,38,2,0,No,0
211752,Other,ME,Nope,Graduate,Y,26.0,6.26155214963449,,68993,6.0,17.9,52,4,0,No,1
216594,Male,BIO,Y,,Yes,17.0,6.45603642433701,77.8437191312915,57833,4.0,22.2,2,0,3,No,0
211941,M,CS,No,Primary,,25.0,5.39878300007326,74.6686168325507,33365,2.0,18.3,6,1,0,No,0
212635,Male,,N,Secondary,No,22.0,5.127559996636,80.653345646437,47112,2.0,16.9,26,1,6,No,0
212751,FEMALE,ARTS,N,,-,16.0,4.05450769654221,63.3479958552103,15624,3.0,17.4,34,3,6,No,1
213927,M,CS,,Primary,N,17.0,6.41920812858892,89.2508294569498,63690,5.0,23.2,29,0,5,No,0
201475,Male,BIO,,,No,25.0,4.75673300546049,65.8767774682666,55849,2.0,24.9,5,2,1,No,0
